,index,image_path,steering,throttle
2731,2731,learning_images//2731.jpeg,1.0,1.0
2732,2732,learning_images//2732.jpeg,1.0,1.0
2733,2733,learning_images//2733.jpeg,1.0,1.0
2734,2734,learning_images//2734.jpeg,1.0,1.0
2735,2735,learning_images//2735.jpeg,1.0,1.0
2736,2736,learning_images//2736.jpeg,1.0,1.0
2737,2737,learning_images//2737.jpeg,1.0,1.0
2738,2738,learning_images//2738.jpeg,0.6037736,1.0
2739,2739,learning_images//2739.jpeg,0.4056604,1.0
2740,2740,learning_images//2740.jpeg,0.0754717,1.0
2741,2741,learning_images//2741.jpeg,-0.1792453,1.0
2742,2742,learning_images//2742.jpeg,-0.2924528,1.0
2743,2743,learning_images//2743.jpeg,-0.5471698,1.0
2744,2744,learning_images//2744.jpeg,-0.5471698,1.0
2745,2745,learning_images//2745.jpeg,-0.509434,1.0
2746,2746,learning_images//2746.jpeg,-0.3962264,1.0
2747,2747,learning_images//2747.jpeg,-0.01886792,1.0
2748,2748,learning_images//2748.jpeg,0.2264151,1.0
2749,2749,learning_images//2749.jpeg,0.5188679,1.0
2750,2750,learning_images//2750.jpeg,0.6320755,1.0
2751,2751,learning_images//2751.jpeg,0.6320755,1.0
2752,2752,learning_images//2752.jpeg,0.5566038,1.0
2753,2753,learning_images//2753.jpeg,0.3962264,1.0
2754,2754,learning_images//2754.jpeg,0.1320755,1.0
2755,2755,learning_images//2755.jpeg,-0.09433963,1.0
2756,2756,learning_images//2756.jpeg,-0.1981132,1.0
2757,2757,learning_images//2757.jpeg,-0.3679245,1.0
2758,2758,learning_images//2758.jpeg,-0.3679245,1.0
2759,2759,learning_images//2759.jpeg,-0.3301887,1.0
2760,2760,learning_images//2760.jpeg,-0.08490566,1.0
2761,2761,learning_images//2761.jpeg,0.009433962,1.0
2762,2762,learning_images//2762.jpeg,0.009433962,1.0
2763,2763,learning_images//2763.jpeg,0.009433962,1.0
2764,2764,learning_images//2764.jpeg,-0.0,1.0
2765,2765,learning_images//2765.jpeg,-0.0,1.0
2766,2766,learning_images//2766.jpeg,0.009433962,1.0
2767,2767,learning_images//2767.jpeg,0.1320755,1.0
2768,2768,learning_images//2768.jpeg,0.1415094,1.0
2769,2769,learning_images//2769.jpeg,0.1509434,1.0
2770,2770,learning_images//2770.jpeg,0.4150943,1.0
2771,2771,learning_images//2771.jpeg,0.4245283,1.0
2772,2772,learning_images//2772.jpeg,0.1792453,1.0
2773,2773,learning_images//2773.jpeg,0.05660377,1.0
2774,2774,learning_images//2774.jpeg,-0.6981132,1.0
2775,2775,learning_images//2775.jpeg,-0.8490566,1.0
2776,2776,learning_images//2776.jpeg,-1.0,1.0
2777,2777,learning_images//2777.jpeg,-1.0,1.0
2778,2778,learning_images//2778.jpeg,-0.990566,1.0
2779,2779,learning_images//2779.jpeg,-0.5566038,1.0
2780,2780,learning_images//2780.jpeg,-0.2735849,1.0
2781,2781,learning_images//2781.jpeg,0.2735849,1.0
2782,2782,learning_images//2782.jpeg,0.5754717,1.0
2783,2783,learning_images//2783.jpeg,1.0,1.0
2784,2784,learning_images//2784.jpeg,1.0,1.0
2785,2785,learning_images//2785.jpeg,1.0,1.0
2786,2786,learning_images//2786.jpeg,1.0,1.0
2787,2787,learning_images//2787.jpeg,1.0,1.0
2788,2788,learning_images//2788.jpeg,1.0,1.0
2789,2789,learning_images//2789.jpeg,1.0,1.0
2790,2790,learning_images//2790.jpeg,0.6603773,1.0
2791,2791,learning_images//2791.jpeg,-0.3867925,1.0
2792,2792,learning_images//2792.jpeg,-0.6698113,1.0
2793,2793,learning_images//2793.jpeg,-0.8490566,1.0
2794,2794,learning_images//2794.jpeg,-1.0,1.0
2795,2795,learning_images//2795.jpeg,-1.0,1.0
2796,2796,learning_images//2796.jpeg,-1.0,1.0
2797,2797,learning_images//2797.jpeg,-1.0,1.0
2798,2798,learning_images//2798.jpeg,-1.0,1.0
2799,2799,learning_images//2799.jpeg,-1.0,1.0
2800,2800,learning_images//2800.jpeg,-1.0,1.0
2801,2801,learning_images//2801.jpeg,-0.3679245,1.0
2802,2802,learning_images//2802.jpeg,-0.2169811,1.0
2803,2803,learning_images//2803.jpeg,0.1886793,1.0
2804,2804,learning_images//2804.jpeg,0.3867925,1.0
2805,2805,learning_images//2805.jpeg,0.7641509,1.0
2806,2806,learning_images//2806.jpeg,0.8962264,1.0
2807,2807,learning_images//2807.jpeg,1.0,1.0
2808,2808,learning_images//2808.jpeg,1.0,1.0
2809,2809,learning_images//2809.jpeg,1.0,1.0
2810,2810,learning_images//2810.jpeg,1.0,1.0
2811,2811,learning_images//2811.jpeg,0.7169811,1.0
2812,2812,learning_images//2812.jpeg,0.3113208,1.0
2813,2813,learning_images//2813.jpeg,-0.8773585,1.0
2814,2814,learning_images//2814.jpeg,-1.0,1.0
2815,2815,learning_images//2815.jpeg,-1.0,1.0
2816,2816,learning_images//2816.jpeg,-1.0,1.0
2817,2817,learning_images//2817.jpeg,-1.0,1.0
2818,2818,learning_images//2818.jpeg,-1.0,1.0
2819,2819,learning_images//2819.jpeg,-1.0,1.0
2820,2820,learning_images//2820.jpeg,-1.0,1.0
2821,2821,learning_images//2821.jpeg,-0.8584906,1.0
2822,2822,learning_images//2822.jpeg,-0.509434,1.0
2823,2823,learning_images//2823.jpeg,-0.2358491,1.0
2824,2824,learning_images//2824.jpeg,0.1037736,1.0
2825,2825,learning_images//2825.jpeg,0.8301887,1.0
2826,2826,learning_images//2826.jpeg,1.0,1.0
2827,2827,learning_images//2827.jpeg,1.0,1.0
2828,2828,learning_images//2828.jpeg,1.0,1.0
2829,2829,learning_images//2829.jpeg,1.0,1.0
2830,2830,learning_images//2830.jpeg,1.0,1.0
2831,2831,learning_images//2831.jpeg,1.0,1.0
2832,2832,learning_images//2832.jpeg,1.0,1.0
2833,2833,learning_images//2833.jpeg,1.0,1.0
2834,2834,learning_images//2834.jpeg,1.0,1.0
2835,2835,learning_images//2835.jpeg,-0.2735849,1.0
2836,2836,learning_images//2836.jpeg,-0.4528302,1.0
2837,2837,learning_images//2837.jpeg,-1.0,1.0
2838,2838,learning_images//2838.jpeg,-1.0,1.0
2839,2839,learning_images//2839.jpeg,-1.0,1.0
2840,2840,learning_images//2840.jpeg,-1.0,1.0
2841,2841,learning_images//2841.jpeg,-1.0,1.0
2842,2842,learning_images//2842.jpeg,-1.0,1.0
2843,2843,learning_images//2843.jpeg,-1.0,1.0
2844,2844,learning_images//2844.jpeg,-1.0,1.0
2845,2845,learning_images//2845.jpeg,-1.0,1.0
2846,2846,learning_images//2846.jpeg,-1.0,1.0
2847,2847,learning_images//2847.jpeg,-0.4528302,1.0
2848,2848,learning_images//2848.jpeg,-0.1415094,1.0
2849,2849,learning_images//2849.jpeg,0.3301887,1.0
2850,2850,learning_images//2850.jpeg,0.8396227,1.0
2851,2851,learning_images//2851.jpeg,1.0,1.0
2852,2852,learning_images//2852.jpeg,1.0,1.0
2853,2853,learning_images//2853.jpeg,1.0,1.0
2854,2854,learning_images//2854.jpeg,1.0,1.0
2855,2855,learning_images//2855.jpeg,1.0,1.0
2856,2856,learning_images//2856.jpeg,1.0,1.0
2857,2857,learning_images//2857.jpeg,1.0,1.0
2858,2858,learning_images//2858.jpeg,0.4245283,1.0
2859,2859,learning_images//2859.jpeg,-0.3018868,1.0
2860,2860,learning_images//2860.jpeg,-0.6698113,1.0
2861,2861,learning_images//2861.jpeg,-1.0,1.0
2862,2862,learning_images//2862.jpeg,-1.0,1.0
2863,2863,learning_images//2863.jpeg,-1.0,1.0
2864,2864,learning_images//2864.jpeg,-1.0,1.0
2865,2865,learning_images//2865.jpeg,-1.0,1.0
2866,2866,learning_images//2866.jpeg,-1.0,1.0
2867,2867,learning_images//2867.jpeg,-1.0,1.0
2868,2868,learning_images//2868.jpeg,-0.2924528,1.0
2869,2869,learning_images//2869.jpeg,0.2924528,1.0
2870,2870,learning_images//2870.jpeg,1.0,1.0
2871,2871,learning_images//2871.jpeg,1.0,1.0
2872,2872,learning_images//2872.jpeg,1.0,1.0
2873,2873,learning_images//2873.jpeg,1.0,1.0
2874,2874,learning_images//2874.jpeg,1.0,1.0
2875,2875,learning_images//2875.jpeg,1.0,1.0
2876,2876,learning_images//2876.jpeg,1.0,1.0
2877,2877,learning_images//2877.jpeg,1.0,1.0
2878,2878,learning_images//2878.jpeg,0.6320755,1.0
2879,2879,learning_images//2879.jpeg,-0.1415094,1.0
2880,2880,learning_images//2880.jpeg,-0.7830189,1.0
2881,2881,learning_images//2881.jpeg,-1.0,1.0
2882,2882,learning_images//2882.jpeg,-1.0,1.0
2883,2883,learning_images//2883.jpeg,-1.0,1.0
2884,2884,learning_images//2884.jpeg,-1.0,1.0
2885,2885,learning_images//2885.jpeg,-1.0,1.0
2886,2886,learning_images//2886.jpeg,-1.0,1.0
2887,2887,learning_images//2887.jpeg,-1.0,1.0
2888,2888,learning_images//2888.jpeg,-1.0,1.0
2889,2889,learning_images//2889.jpeg,-1.0,1.0
2890,2890,learning_images//2890.jpeg,-0.4716981,1.0
2891,2891,learning_images//2891.jpeg,0.3490566,1.0
2892,2892,learning_images//2892.jpeg,1.0,1.0
2893,2893,learning_images//2893.jpeg,1.0,1.0
2894,2894,learning_images//2894.jpeg,1.0,1.0
2895,2895,learning_images//2895.jpeg,1.0,1.0
2896,2896,learning_images//2896.jpeg,1.0,1.0
2897,2897,learning_images//2897.jpeg,1.0,1.0
2898,2898,learning_images//2898.jpeg,1.0,1.0
2899,2899,learning_images//2899.jpeg,1.0,1.0
2900,2900,learning_images//2900.jpeg,1.0,1.0
2901,2901,learning_images//2901.jpeg,1.0,1.0
2902,2902,learning_images//2902.jpeg,0.7452829,1.0
2903,2903,learning_images//2903.jpeg,0.1509434,1.0
2904,2904,learning_images//2904.jpeg,-0.2924528,1.0
2905,2905,learning_images//2905.jpeg,-0.6320755,1.0
2906,2906,learning_images//2906.jpeg,-1.0,1.0
2907,2907,learning_images//2907.jpeg,-1.0,1.0
2908,2908,learning_images//2908.jpeg,-1.0,1.0
2909,2909,learning_images//2909.jpeg,-1.0,1.0
2910,2910,learning_images//2910.jpeg,-1.0,1.0
2911,2911,learning_images//2911.jpeg,-1.0,1.0
2912,2912,learning_images//2912.jpeg,-1.0,1.0
2913,2913,learning_images//2913.jpeg,-0.7264151,1.0
2914,2914,learning_images//2914.jpeg,0.3207547,1.0
2915,2915,learning_images//2915.jpeg,0.8867924,1.0
2916,2916,learning_images//2916.jpeg,1.0,1.0
2917,2917,learning_images//2917.jpeg,1.0,1.0
2918,2918,learning_images//2918.jpeg,1.0,1.0
2919,2919,learning_images//2919.jpeg,1.0,1.0
2920,2920,learning_images//2920.jpeg,1.0,1.0
2921,2921,learning_images//2921.jpeg,0.7924529,1.0
2922,2922,learning_images//2922.jpeg,0.3679245,1.0
2923,2923,learning_images//2923.jpeg,-0.2264151,1.0
2924,2924,learning_images//2924.jpeg,-0.3396226,1.0
2925,2925,learning_images//2925.jpeg,-0.9433962,1.0
2926,2926,learning_images//2926.jpeg,-1.0,1.0
2927,2927,learning_images//2927.jpeg,-1.0,1.0
2928,2928,learning_images//2928.jpeg,-1.0,1.0
2929,2929,learning_images//2929.jpeg,-0.7075471,1.0
2930,2930,learning_images//2930.jpeg,0.7830189,1.0
2931,2931,learning_images//2931.jpeg,1.0,1.0
2932,2932,learning_images//2932.jpeg,1.0,1.0
2933,2933,learning_images//2933.jpeg,1.0,1.0
2934,2934,learning_images//2934.jpeg,1.0,1.0
2935,2935,learning_images//2935.jpeg,1.0,1.0
2936,2936,learning_images//2936.jpeg,1.0,1.0
2937,2937,learning_images//2937.jpeg,1.0,1.0
2938,2938,learning_images//2938.jpeg,0.9811321,1.0
2939,2939,learning_images//2939.jpeg,0.5660377,1.0
2940,2940,learning_images//2940.jpeg,0.2924528,1.0
2941,2941,learning_images//2941.jpeg,-0.1698113,1.0
2942,2942,learning_images//2942.jpeg,-0.7830189,1.0
2943,2943,learning_images//2943.jpeg,-1.0,1.0
2944,2944,learning_images//2944.jpeg,-1.0,1.0
2945,2945,learning_images//2945.jpeg,-1.0,1.0
2946,2946,learning_images//2946.jpeg,-1.0,1.0
2947,2947,learning_images//2947.jpeg,-1.0,1.0
2948,2948,learning_images//2948.jpeg,-1.0,1.0
2949,2949,learning_images//2949.jpeg,-1.0,1.0
2950,2950,learning_images//2950.jpeg,-0.2641509,1.0
2951,2951,learning_images//2951.jpeg,0.3113208,1.0
2952,2952,learning_images//2952.jpeg,0.9528302,1.0
2953,2953,learning_images//2953.jpeg,1.0,1.0
2954,2954,learning_images//2954.jpeg,1.0,1.0
2955,2955,learning_images//2955.jpeg,1.0,1.0
2956,2956,learning_images//2956.jpeg,1.0,1.0
2957,2957,learning_images//2957.jpeg,1.0,1.0
2958,2958,learning_images//2958.jpeg,1.0,1.0
2959,2959,learning_images//2959.jpeg,1.0,1.0
2960,2960,learning_images//2960.jpeg,0.3396226,1.0
2961,2961,learning_images//2961.jpeg,-0.5188679,1.0
2962,2962,learning_images//2962.jpeg,-1.0,1.0
2963,2963,learning_images//2963.jpeg,-1.0,1.0
2964,2964,learning_images//2964.jpeg,-1.0,1.0
2965,2965,learning_images//2965.jpeg,-1.0,1.0
2966,2966,learning_images//2966.jpeg,-1.0,1.0
2967,2967,learning_images//2967.jpeg,-1.0,1.0
2968,2968,learning_images//2968.jpeg,-1.0,1.0
2969,2969,learning_images//2969.jpeg,-1.0,1.0
2970,2970,learning_images//2970.jpeg,-1.0,1.0
2971,2971,learning_images//2971.jpeg,-0.7641509,1.0
2972,2972,learning_images//2972.jpeg,0.7924529,1.0
2973,2973,learning_images//2973.jpeg,1.0,1.0
2974,2974,learning_images//2974.jpeg,1.0,1.0
2975,2975,learning_images//2975.jpeg,1.0,1.0
2976,2976,learning_images//2976.jpeg,1.0,1.0
2977,2977,learning_images//2977.jpeg,1.0,1.0
2978,2978,learning_images//2978.jpeg,1.0,1.0
2979,2979,learning_images//2979.jpeg,1.0,1.0
2980,2980,learning_images//2980.jpeg,1.0,1.0
2981,2981,learning_images//2981.jpeg,1.0,1.0
2982,2982,learning_images//2982.jpeg,1.0,1.0
2983,2983,learning_images//2983.jpeg,1.0,1.0
2984,2984,learning_images//2984.jpeg,0.9622642,1.0
2985,2985,learning_images//2985.jpeg,0.254717,1.0
2986,2986,learning_images//2986.jpeg,-0.6981132,1.0
2987,2987,learning_images//2987.jpeg,-1.0,1.0
2988,2988,learning_images//2988.jpeg,-1.0,1.0
2989,2989,learning_images//2989.jpeg,-1.0,1.0
2990,2990,learning_images//2990.jpeg,-1.0,1.0
2991,2991,learning_images//2991.jpeg,-1.0,1.0
2992,2992,learning_images//2992.jpeg,-1.0,1.0
2993,2993,learning_images//2993.jpeg,-1.0,1.0
2994,2994,learning_images//2994.jpeg,-1.0,1.0
2995,2995,learning_images//2995.jpeg,-1.0,1.0
2996,2996,learning_images//2996.jpeg,-0.3867925,1.0
2997,2997,learning_images//2997.jpeg,0.3679245,1.0
2998,2998,learning_images//2998.jpeg,1.0,1.0
2999,2999,learning_images//2999.jpeg,1.0,1.0
3000,3000,learning_images//3000.jpeg,1.0,1.0
3001,3001,learning_images//3001.jpeg,1.0,1.0
3002,3002,learning_images//3002.jpeg,1.0,1.0
3003,3003,learning_images//3003.jpeg,1.0,1.0
3004,3004,learning_images//3004.jpeg,1.0,1.0
3005,3005,learning_images//3005.jpeg,0.8490566,1.0
3006,3006,learning_images//3006.jpeg,-0.3490566,1.0
3007,3007,learning_images//3007.jpeg,-1.0,1.0
3008,3008,learning_images//3008.jpeg,-1.0,1.0
3009,3009,learning_images//3009.jpeg,-1.0,1.0
3010,3010,learning_images//3010.jpeg,-1.0,1.0
3011,3011,learning_images//3011.jpeg,-1.0,1.0
3012,3012,learning_images//3012.jpeg,-1.0,1.0
3013,3013,learning_images//3013.jpeg,-1.0,1.0
3014,3014,learning_images//3014.jpeg,-1.0,1.0
3015,3015,learning_images//3015.jpeg,-0.8962264,1.0
3016,3016,learning_images//3016.jpeg,0.1981132,1.0
3017,3017,learning_images//3017.jpeg,0.6037736,1.0
3018,3018,learning_images//3018.jpeg,1.0,1.0
3019,3019,learning_images//3019.jpeg,1.0,1.0
3020,3020,learning_images//3020.jpeg,1.0,1.0
3021,3021,learning_images//3021.jpeg,1.0,1.0
3022,3022,learning_images//3022.jpeg,1.0,1.0
3023,3023,learning_images//3023.jpeg,1.0,1.0
3024,3024,learning_images//3024.jpeg,1.0,1.0
3025,3025,learning_images//3025.jpeg,0.2641509,1.0
3026,3026,learning_images//3026.jpeg,-1.0,1.0
3027,3027,learning_images//3027.jpeg,-1.0,1.0
3028,3028,learning_images//3028.jpeg,-1.0,1.0
3029,3029,learning_images//3029.jpeg,-1.0,1.0
3030,3030,learning_images//3030.jpeg,-1.0,1.0
3031,3031,learning_images//3031.jpeg,-0.7169811,1.0
3032,3032,learning_images//3032.jpeg,0.4245283,1.0
3033,3033,learning_images//3033.jpeg,0.7075471,1.0
3034,3034,learning_images//3034.jpeg,0.7075471,1.0
3035,3035,learning_images//3035.jpeg,0.7735849,1.0
3036,3036,learning_images//3036.jpeg,0.7358491,1.0
3037,3037,learning_images//3037.jpeg,0.1886793,1.0
3038,3038,learning_images//3038.jpeg,-0.2830189,1.0
3039,3039,learning_images//3039.jpeg,-0.5377358,1.0
3040,3040,learning_images//3040.jpeg,-0.6603773,1.0
3041,3041,learning_images//3041.jpeg,-0.6603773,1.0
3042,3042,learning_images//3042.jpeg,-0.009433962,1.0
3043,3043,learning_images//3043.jpeg,0.4716981,1.0
3044,3044,learning_images//3044.jpeg,0.4905661,1.0
3045,3045,learning_images//3045.jpeg,0.3301887,1.0
3046,3046,learning_images//3046.jpeg,0.2735849,1.0
3047,3047,learning_images//3047.jpeg,0.03773585,1.0
3048,3048,learning_images//3048.jpeg,-0.7924529,1.0
3049,3049,learning_images//3049.jpeg,-0.8679245,1.0
3050,3050,learning_images//3050.jpeg,-0.9622642,1.0
3051,3051,learning_images//3051.jpeg,-0.7358491,1.0
3052,3052,learning_images//3052.jpeg,0.4716981,1.0
3053,3053,learning_images//3053.jpeg,0.9433962,1.0
3054,3054,learning_images//3054.jpeg,1.0,1.0
3055,3055,learning_images//3055.jpeg,1.0,1.0
3056,3056,learning_images//3056.jpeg,1.0,1.0
3057,3057,learning_images//3057.jpeg,0.8867924,1.0
3058,3058,learning_images//3058.jpeg,0.5849057,1.0
3059,3059,learning_images//3059.jpeg,-0.2264151,1.0
3060,3060,learning_images//3060.jpeg,-0.7547171,1.0
3061,3061,learning_images//3061.jpeg,-1.0,1.0
3062,3062,learning_images//3062.jpeg,-1.0,1.0
3063,3063,learning_images//3063.jpeg,-1.0,1.0
3064,3064,learning_images//3064.jpeg,-1.0,1.0
3065,3065,learning_images//3065.jpeg,-1.0,1.0
3066,3066,learning_images//3066.jpeg,-1.0,1.0
3067,3067,learning_images//3067.jpeg,-0.3018868,1.0
3068,3068,learning_images//3068.jpeg,0.1981132,1.0
3069,3069,learning_images//3069.jpeg,0.7169811,1.0
3070,3070,learning_images//3070.jpeg,0.9622642,1.0
3071,3071,learning_images//3071.jpeg,1.0,1.0
3072,3072,learning_images//3072.jpeg,1.0,1.0
3073,3073,learning_images//3073.jpeg,1.0,1.0
3074,3074,learning_images//3074.jpeg,1.0,1.0
3075,3075,learning_images//3075.jpeg,1.0,1.0
3076,3076,learning_images//3076.jpeg,1.0,1.0
3077,3077,learning_images//3077.jpeg,1.0,1.0
3078,3078,learning_images//3078.jpeg,0.2641509,1.0
3079,3079,learning_images//3079.jpeg,-0.509434,1.0
3080,3080,learning_images//3080.jpeg,-0.9433962,1.0
3081,3081,learning_images//3081.jpeg,-1.0,1.0
3082,3082,learning_images//3082.jpeg,-1.0,1.0
3083,3083,learning_images//3083.jpeg,-1.0,1.0
3084,3084,learning_images//3084.jpeg,-1.0,1.0
3085,3085,learning_images//3085.jpeg,-1.0,1.0
3086,3086,learning_images//3086.jpeg,-1.0,1.0
3087,3087,learning_images//3087.jpeg,-1.0,1.0
3088,3088,learning_images//3088.jpeg,-1.0,1.0
3089,3089,learning_images//3089.jpeg,-0.8113208,1.0
3090,3090,learning_images//3090.jpeg,0.4150943,1.0
3091,3091,learning_images//3091.jpeg,0.9150943,1.0
3092,3092,learning_images//3092.jpeg,1.0,1.0
3093,3093,learning_images//3093.jpeg,1.0,1.0
3094,3094,learning_images//3094.jpeg,1.0,1.0
3095,3095,learning_images//3095.jpeg,1.0,1.0
3096,3096,learning_images//3096.jpeg,1.0,1.0
3097,3097,learning_images//3097.jpeg,1.0,1.0
3098,3098,learning_images//3098.jpeg,1.0,1.0
3099,3099,learning_images//3099.jpeg,1.0,1.0
3100,3100,learning_images//3100.jpeg,0.5,1.0
3101,3101,learning_images//3101.jpeg,-0.245283,1.0
3102,3102,learning_images//3102.jpeg,-0.5849057,1.0
3103,3103,learning_images//3103.jpeg,-1.0,1.0
3104,3104,learning_images//3104.jpeg,-1.0,1.0
3105,3105,learning_images//3105.jpeg,-1.0,1.0
3106,3106,learning_images//3106.jpeg,-1.0,1.0
3107,3107,learning_images//3107.jpeg,-1.0,1.0
3108,3108,learning_images//3108.jpeg,-0.8773585,1.0
3109,3109,learning_images//3109.jpeg,0.06603774,1.0
3110,3110,learning_images//3110.jpeg,1.0,1.0
3111,3111,learning_images//3111.jpeg,1.0,1.0
3112,3112,learning_images//3112.jpeg,1.0,1.0
3113,3113,learning_images//3113.jpeg,1.0,1.0
3114,3114,learning_images//3114.jpeg,1.0,1.0
3115,3115,learning_images//3115.jpeg,1.0,1.0
3116,3116,learning_images//3116.jpeg,1.0,1.0
3117,3117,learning_images//3117.jpeg,1.0,1.0
3118,3118,learning_images//3118.jpeg,0.6226415,1.0
3119,3119,learning_images//3119.jpeg,0.1037736,1.0
3120,3120,learning_images//3120.jpeg,-0.4056604,1.0
3121,3121,learning_images//3121.jpeg,-0.5471698,1.0
3122,3122,learning_images//3122.jpeg,-1.0,1.0
3123,3123,learning_images//3123.jpeg,-1.0,1.0
3124,3124,learning_images//3124.jpeg,-1.0,1.0
3125,3125,learning_images//3125.jpeg,-1.0,1.0
3126,3126,learning_images//3126.jpeg,-1.0,1.0
3127,3127,learning_images//3127.jpeg,-1.0,1.0
3128,3128,learning_images//3128.jpeg,-0.6981132,1.0
3129,3129,learning_images//3129.jpeg,0.4716981,1.0
3130,3130,learning_images//3130.jpeg,1.0,1.0
3131,3131,learning_images//3131.jpeg,1.0,1.0
3132,3132,learning_images//3132.jpeg,1.0,1.0
3133,3133,learning_images//3133.jpeg,1.0,1.0
3134,3134,learning_images//3134.jpeg,1.0,1.0
3135,3135,learning_images//3135.jpeg,1.0,1.0
3136,3136,learning_images//3136.jpeg,1.0,1.0
3137,3137,learning_images//3137.jpeg,1.0,1.0
3138,3138,learning_images//3138.jpeg,1.0,1.0
3139,3139,learning_images//3139.jpeg,1.0,1.0
3140,3140,learning_images//3140.jpeg,0.7169811,1.0
3141,3141,learning_images//3141.jpeg,0.1226415,1.0
3142,3142,learning_images//3142.jpeg,-0.5283019,1.0
3143,3143,learning_images//3143.jpeg,-0.9150943,1.0
3144,3144,learning_images//3144.jpeg,-1.0,1.0
3145,3145,learning_images//3145.jpeg,-1.0,1.0
3146,3146,learning_images//3146.jpeg,-1.0,1.0
3147,3147,learning_images//3147.jpeg,-1.0,1.0
3148,3148,learning_images//3148.jpeg,-1.0,1.0
3149,3149,learning_images//3149.jpeg,-1.0,1.0
3150,3150,learning_images//3150.jpeg,-0.9622642,1.0
3151,3151,learning_images//3151.jpeg,-0.5283019,1.0
3152,3152,learning_images//3152.jpeg,0.2169811,1.0
3153,3153,learning_images//3153.jpeg,0.8867924,1.0
3154,3154,learning_images//3154.jpeg,1.0,1.0
3155,3155,learning_images//3155.jpeg,1.0,1.0
3156,3156,learning_images//3156.jpeg,1.0,1.0
3157,3157,learning_images//3157.jpeg,1.0,1.0
3158,3158,learning_images//3158.jpeg,1.0,1.0
3159,3159,learning_images//3159.jpeg,1.0,1.0
3160,3160,learning_images//3160.jpeg,0.8773585,1.0
3161,3161,learning_images//3161.jpeg,-0.6320755,1.0
3162,3162,learning_images//3162.jpeg,-0.990566,1.0
3163,3163,learning_images//3163.jpeg,-1.0,1.0
3164,3164,learning_images//3164.jpeg,-1.0,1.0
3165,3165,learning_images//3165.jpeg,-1.0,1.0
3166,3166,learning_images//3166.jpeg,-1.0,1.0
3167,3167,learning_images//3167.jpeg,-0.7641509,1.0
3168,3168,learning_images//3168.jpeg,-0.1320755,1.0
3169,3169,learning_images//3169.jpeg,0.4528302,1.0
3170,3170,learning_images//3170.jpeg,1.0,1.0
3171,3171,learning_images//3171.jpeg,1.0,1.0
3172,3172,learning_images//3172.jpeg,1.0,1.0
3173,3173,learning_images//3173.jpeg,1.0,1.0
3174,3174,learning_images//3174.jpeg,1.0,1.0
3175,3175,learning_images//3175.jpeg,1.0,1.0
3176,3176,learning_images//3176.jpeg,1.0,1.0
3177,3177,learning_images//3177.jpeg,-0.03773585,1.0
3178,3178,learning_images//3178.jpeg,-0.8773585,1.0
3179,3179,learning_images//3179.jpeg,-1.0,1.0
3180,3180,learning_images//3180.jpeg,-1.0,1.0
3181,3181,learning_images//3181.jpeg,-1.0,1.0
3182,3182,learning_images//3182.jpeg,-1.0,1.0
3183,3183,learning_images//3183.jpeg,-1.0,1.0
3184,3184,learning_images//3184.jpeg,-1.0,1.0
3185,3185,learning_images//3185.jpeg,-0.1226415,1.0
3186,3186,learning_images//3186.jpeg,-0.03773585,1.0
3187,3187,learning_images//3187.jpeg,0.2264151,1.0
3188,3188,learning_images//3188.jpeg,0.9150943,1.0
3189,3189,learning_images//3189.jpeg,1.0,1.0
3190,3190,learning_images//3190.jpeg,1.0,1.0
3191,3191,learning_images//3191.jpeg,1.0,1.0
3192,3192,learning_images//3192.jpeg,1.0,1.0
3193,3193,learning_images//3193.jpeg,0.5754717,1.0
3194,3194,learning_images//3194.jpeg,0.04716982,1.0
3195,3195,learning_images//3195.jpeg,-1.0,1.0
3196,3196,learning_images//3196.jpeg,-1.0,1.0
3197,3197,learning_images//3197.jpeg,-1.0,1.0
3198,3198,learning_images//3198.jpeg,-1.0,1.0
3199,3199,learning_images//3199.jpeg,-1.0,1.0
3200,3200,learning_images//3200.jpeg,-1.0,1.0
3201,3201,learning_images//3201.jpeg,-1.0,1.0
3202,3202,learning_images//3202.jpeg,-0.9245283,1.0
3203,3203,learning_images//3203.jpeg,0.1320755,1.0
3204,3204,learning_images//3204.jpeg,1.0,1.0
3205,3205,learning_images//3205.jpeg,1.0,1.0
3206,3206,learning_images//3206.jpeg,1.0,1.0
3207,3207,learning_images//3207.jpeg,1.0,1.0
3208,3208,learning_images//3208.jpeg,1.0,1.0
3209,3209,learning_images//3209.jpeg,1.0,1.0
3210,3210,learning_images//3210.jpeg,1.0,1.0
3211,3211,learning_images//3211.jpeg,1.0,1.0
3212,3212,learning_images//3212.jpeg,1.0,1.0
3213,3213,learning_images//3213.jpeg,1.0,1.0
3214,3214,learning_images//3214.jpeg,1.0,1.0
3215,3215,learning_images//3215.jpeg,0.9150943,1.0
3216,3216,learning_images//3216.jpeg,0.5188679,1.0
3217,3217,learning_images//3217.jpeg,-0.04716982,1.0
3218,3218,learning_images//3218.jpeg,-1.0,1.0
3219,3219,learning_images//3219.jpeg,-1.0,1.0
3220,3220,learning_images//3220.jpeg,-1.0,1.0
3221,3221,learning_images//3221.jpeg,-1.0,1.0
3222,3222,learning_images//3222.jpeg,-1.0,1.0
3223,3223,learning_images//3223.jpeg,-1.0,1.0
3224,3224,learning_images//3224.jpeg,-1.0,1.0
3225,3225,learning_images//3225.jpeg,-0.8301887,1.0
